"Filename",203_1.mzML,206_1.mzML,205_1.mzML,203_2.mzML,205_2.mzML,206_2.mzML,202_3.mzML,203_3.mzML,208_2.mzML,207_2.mzML,209_2.mzML,211_1.mzML,210_1.mzML,209_1.mzML,202_1.mzML,207_1.mzML,212_1.mzML,212_2.mzML,211_2.mzML,208_1.mzML,213_1.mzML,213_3.mzML,210_2.mzML,204_1.mzML,202_2.mzML,213_2.mzML,204_2.mzML
990/355.2470mz/6.43min,,,,,,,,,,,,,,,,,,,,,,,,,166121.140625,,206459.34375
993/391.2964mz/6.46min,,,,,,,,,,,,,,,,,,,,,,,98660.3125,100661.1953125,,,
994/815.5832mz/6.47min,,,,188940.71875,,,,,,,,,,,,,,,,,,,,,182789.4375,,
1002/Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14/279.2325mz/6.54min,,,,,,,,,,,90714.0625,,,69994.59375,,,,,,,,,,334319.59375,783996.875,,852177.375
1004/351.2503mz/6.56min,,107630.5546875,,,275575.625,,,,,,,,,,,204710.234375,284574.875,,,,,,,,,,
1008/Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14/279.2324mz/6.62min,581189.9375,275447.40625,,675961.3125,295125.8125,198751.28125,193556.859375,158301.25,,371697.90625,463888.125,110858.078125,245085.859375,453925.0625,201275.84375,,549295.8125,139759.90625,151576.234375,,549401.75,442105.625,183960.046875,1752987.125,3653508.25,248160.265625,5137942.5
"1009/""Spectral Match to 12,13-DiHOME from NIST14""/297.2429mz/6.62min",317302.5625,142584.46875,,355573.15625,170727.5625,101370.75,,79196.1796875,,189992.296875,259113.6875,,,252279.453125,,,276779.75,,,,284279.0,191830.25,,967192.5625,2685559.75,105568.015625,2561659.0
1010/355.2470mz/6.62min,170512.171875,,,233668.0625,92648.7734375,,,,,100263.2890625,139955.5625,,,138367.53125,,,179937.875,,,,156123.3125,,,906208.75,2400068.0,,2873619.75
1012/315.2535mz/6.62min,,,,,,,,,,,,,,,,,,,,,,,,275422.8125,716784.625,,849028.1875
1013/195.1144mz/6.62min,,,,,,,,,,,,,,,,,,,,,,,,,268042.125,,322458.5
1017/792.5983mz/6.62min,1430631.25,,,,,,,,,,,,,,,,,,,,,,,1635328.625,610205.0,,1249000.75
1018/371.2137mz/6.62min,,,,,,,,,,,,,,,,,,,,,,,,154271.53125,,,394736.375
1019/814.5802mz/6.64min,883422.625,,,1555245.125,,,221413.28125,,,,,,,655558.25,,,827277.1875,,,,729978.6875,,,1810147.625,1692117.875,,1466183.875
1021/815.5831mz/6.67min,101434.0625,,,,,,,,,,,,,,293586.03125,,,,,,,,,,,,
1022/hyocholic acid/158.1543mz/6.66min,,,224274.53125,166810.046875,,,,,,191466.453125,,,156205.03125,,,,,175650.28125,,,,,,,,,
1023/Spectral Match to Octapropylene glycol from NIST14/483.3537mz/6.70min,,,,,,,7685894.5,,,,,,,,,,,,,,,,,,4015806.5,,
1025/500.3801mz/6.71min,,,,,,,3.2407606E7,,,,,,,,,,,,,,,,,,1.7685254E7,,
1026/397.8049mz/6.71min,,,,,,,,135733.984375,,,,,52306.0078125,,,,,,,,,,,,,,
1029/505.3356mz/6.71min,,,,,,,6928589.0,,,,,,,,,,,,,,,,,,3757168.75,,
1030/355.2469mz/6.71min,,,,,,,,,,,,,,92204.9375,,,,,,,,,,666456.1875,1937612.75,,2136711.5
1031/Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14/279.2325mz/6.71min,314693.3125,132227.0625,,405359.125,139485.390625,,,52634.09375,,233594.9375,557567.125,,135895.8125,413866.5625,,,407395.15625,,,,482488.78125,295156.84375,153884.453125,1831323.75,4007917.5,,4047031.75
"1032/""Spectral Match to 12,13-DiHOME from NIST14""/315.2536mz/6.71min",,,,,,,,,,,,,,,,,,,,,,,,,495263.03125,,589619.8125
"1033/""Spectral Match to 12,13-DiHOME from NIST14""/297.2429mz/6.71min",144758.609375,73235.75,,250971.171875,95079.234375,,,,,121070.4453125,242947.375,,89241.09375,220029.59375,,,212172.015625,,,,194018.09375,170646.203125,104768.265625,1295791.875,2841446.5,,3275173.5
1034/351.2503mz/6.72min,,,,,91787.28125,,,145672.9375,,,,,,,,,,171413.109375,162585.59375,170457.6875,,,,,,,
1043/397.8049mz/6.84min,,,,,24630.55078125,,,87749.765625,,,,,,,,,,,,,,,,,,,
1048/Spectral Match to Triphenylphosphine oxide from NIST14/279.0939mz/6.95min,,,,,,,2454868.5,,,,,,,,,,,,,,,,,,2191693.75,,
1053/814.5802mz/6.99min,,,,,,,,,,,,,,,,,,,,,,,,467983.59375,533063.4375,,781226.875
1061/397.8049mz/7.12min,,,,,,18905.66015625,,37496.84765625,,,,,,,,,,,92968.0625,,,,129700.1796875,,,,
1062/309.1314mz/7.12min,,,,,,,255751.421875,,,,,,,,,,,,,,,,,,125276.9609375,,
"1065/""Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14""/295.2273mz/7.13min",,,,,,,,,,,,,,,,,,,,,,,,529315.0,1093082.875,,1389005.125
1066/351.2502mz/7.13min,57772.125,,,,,,,,,,,,,45311.578125,,260613.265625,,,92966.6640625,,,,31311.0078125,,,,
1068/641.4623mz/7.14min,,107795.171875,,,,,,,,,,,,96102.984375,104211.8515625,,,,,,,,,,,,136598.234375
1071/407.7928mz/7.23min,,,,,,,,,,,,,,,,,,,,,,,,,,,143746.0625
1076/351.2503mz/7.28min,,,,,29309.365234375,,,,,,261019.859375,,,,,,,,,,,,,,,,
1081/387.2496mz/7.38min,,,,,23639.8359375,,,,,,,,,,,,,,,,,,,,,,
1088/563.3775mz/7.43min,,,,,,,3968283.0,,,,,,,,,,,,,,,,,,3879064.5,,
1089/Spectral Match to Nonapropylene glycol from NIST14/541.3955mz/7.43min,,,,,,,3361377.0,,,,,,,,,,,,,,,,,,3122086.0,,
1090/558.4218mz/7.43min,,,,,,,2.085386E7,,,,,,,,,,,,,,,,,,2.0082918E7,,
1092/276.2807mz/7.50min,,,,291813.6875,,,,,,286007.5625,,,,,,,,332597.8125,,,,,,,,,
1093/274.2743mz/7.50min,2.7493566E7,2.3864228E7,2.4412746E7,2.4910282E7,2.5326198E7,2.5049718E7,1.926526E7,1.8651042E7,1.7778976E7,2.7952922E7,1.9674258E7,2.476189E7,2.2707886E7,2.1485688E7,1.9939176E7,2.6939274E7,1.742217E7,2.2939592E7,2.1926792E7,2.6384834E7,2.5768396E7,2.119616E7,2.0171806E7,2.6866678E7,2.2317366E7,2.2606378E7,2.3028066E7
1095/230.2482mz/7.56min,3511903.75,1829473.875,2502041.25,2716283.0,2409433.75,2178626.25,2278013.0,2913300.75,1789441.75,2168833.75,1915983.5,1855480.875,2352010.75,1539311.875,2973100.5,2128264.0,1980089.0,1897932.875,2072901.5,1950566.125,1708962.25,2326159.0,1754435.75,2489358.5,2108780.0,1610196.0,2214056.0
1096/275.2778mz/7.56min,,,,,,,,,,,546579.875,,,,,15288.763671875,,,,,,251636.1875,,,,,
1097/231.2517mz/7.57min,,,265803.03125,,,,,,,,,,,,,,,,,,,,,,,171981.6875,
1098/318.3009mz/7.64min,,281840.96875,392813.3125,312798.0,271983.15625,234948.625,733692.6875,1001666.5,220818.65625,204937.109375,239747.53125,260409.96875,187845.78125,250937.578125,1220950.875,261242.21875,213936.4375,281560.34375,260665.34375,219220.609375,192225.4375,1489510.5,179794.078125,,222416.09375,,238011.28125
1102/230.2482mz/7.65min,,,,,,,,,,,,,,,103783.1484375,,,,,,,79498.1171875,,,,,
1105/274.2746mz/7.67min,,,,,,,,,,400174.90625,,,,,,,153534.359375,839603.75,,,,199926.375,60195.77734375,,,,
1106/290.2695mz/7.68min,759329.0,1358592.875,1293676.625,701318.6875,880361.25,1251234.25,1061197.25,1018063.25,862338.5,704622.6875,595789.125,,336097.25,547610.3125,875676.0,779783.6875,1302172.125,845415.8125,252019.328125,473346.40625,65604.328125,1197548.5,649804.625,396930.0625,497585.21875,1017325.125,226761.046875
1111/244.2639mz/7.79min,,,,124563.171875,97990.1875,,,,,125447.0859375,83576.015625,93446.65625,,74260.3125,117645.203125,79360.046875,,99171.5390625,,114907.8515625,73475.234375,,77008.46875,,89113.5546875,,
1113/272.2590mz/7.81min,171268.65625,,,190111.609375,154323.171875,152753.78125,107512.5078125,120271.125,142793.390625,,,165228.046875,121816.0703125,145845.5625,135062.1875,167700.3125,131997.671875,171879.453125,165712.34375,,125711.5078125,107971.359375,127130.40625,128091.09375,,104980.109375,104838.921875
1114/359.2337mz/7.86min,,,,,,,,,,,,,,,,,,,,,,,,13344.3408203125,56270.984375,,
1115/200.2376mz/7.87min,,85642.296875,,,,,,96525.4453125,62638.0625,,,,,,,76747.078125,,,,,,,,,,,27429.36328125
1117/397.8049mz/7.90min,,,,61723.41015625,,,,,,,22439.017578125,,,,,,,,,,,,,,,,
1118/351.2505mz/7.96min,,,,,31709.0625,,,,,,,,,,,,,,,,15456.150390625,,,,,,
1122/616.4639mz/8.08min,,,,,,,1.4328389E7,,,,,,,,,,,,,,,,,,1.1183268E7,,
1123/599.4381mz/8.08min,,,,,,,3578436.75,,,,,,,,,,,,,,,,,,2054433.5,,
1124/621.4195mz/8.08min,,,,,,,2914557.75,,,,,,,,,,,,,,,,,,2549895.5,,
1128/618.4710mz/8.17min,,,,,,,69325.671875,,,,,,,,,,,,,,,,,,66533.65625,,
1129/621.4197mz/8.18min,,,,,,,2350339.0,,,,,,,,,,,,,,,,,,18564.267578125,,
"1132/""N,N-Dimethyldodecylamine N-oxide""/230.2483mz/8.25min",,,,,,,369465.4375,,,,,,,,,,,,,,,,,,,,
1134/279.1575mz/8.27min,91470.171875,,,140352.078125,,,,,,,,,,,,,,,,,,,,,,,
"1142/""Pesticide7_Spinosad (Spinosyn A)_C41H65NO10_1H-as-Indaceno[3,2-d]oxacyclododecin-7,15-dione, 2-[(6-deoxy-2,3,4-tri-O-methyl-alpha-L-mannopyranosyl)oxy]-13-[[(2R,5S,6R)-5-(dimethylamino)tetrahydro-6-methyl-2H-pyran-2-yl]oxy]-9-ethyl-2,3,3a,5a,5b,6,9,10,11,12,13,14,16a,16b-tetradecahydro-14-methyl-, (2R,3aS,5aR,5bS,9S,14R,16aS,16bR)-""/732.4697mz/8.61min",,,,52543.83984375,,,,,,,,,,,94082.25,,,,,,,,,,,,
1145/657.4795mz/8.73min,,,,,,,1777089.25,,,,,,,,,,,,,,,,,,983921.75,,
1146/674.5059mz/8.71min,,,,,,,7413567.0,,,,,,,,,,,,,,,,,,7800493.5,,
1147/397.8051mz/8.75min,,,,9004.53125,,,,,,,,,,,,,,,,,,,,7920.39306640625,,,
1148/679.4599mz/8.77min,,,,,,,2496597.5,,,,,,,,,,,,,,,,,,725996.4375,,
1153/354.2859mz/8.93min,,,,72366.5859375,,,,,42770.08203125,,,45987.7421875,133910.96875,,122364.1640625,,,,64702.60546875,,,,158182.796875,144627.15625,43107.92578125,,
1154/302.3059mz/8.94min,139138.453125,116219.734375,166966.078125,152430.953125,191191.25,126399.2109375,126097.2421875,126408.8046875,,115826.625,,114281.2734375,,118806.40625,167977.578125,179547.09375,,112275.2890625,,,,177343.921875,,,94861.4375,126224.640625,136941.671875
1157/270.3160mz/9.27min,,,,,740472.25,,,,,,,,,,,,,,,,,,,,,,
1160/715.5215mz/9.38min,,,,,,,955997.0,,,,,,,,,,,,,,,,,,533706.9375,,
1161/737.5031mz/9.38min,,,,,,,1857753.5,,,,,,,,,,,,,,,,,,958317.375,,
1162/732.5476mz/9.38min,,,,,,,7466831.5,,,,,,,,,,,,,,,,,,3888060.75,,
1164/283.1828mz/9.43min,,,,,,38293.19921875,,,,,39060.15234375,62053.19921875,,46313.47265625,,,42630.6171875,,,,,,72147.2890625,,,40149.25,40909.08203125
1165/452.2786mz/9.43min,,,,,,,,,,,,135315.265625,,,,142401.859375,,,,,,,,,,,
1169/258.2796mz/9.70min,,,,,,,,,60269.0546875,37588.40625,,74903.09375,,,,,55590.328125,,,,,,,43570.04296875,,55089.39453125,
1171/304.3004mz/9.78min,3035262.0,,3092678.75,3136977.0,3363819.0,,,2604484.25,,,,3304587.0,,,3144297.0,3407715.25,,,,,,3342085.0,,,,,3408025.75
1172/SPHINGANINE/302.3059mz/9.80min,,,,,,,,,,,,,,,,,,,,,,,,,146126.75,,296911.59375
1173/256.3003mz/9.81min,,,,,,,,,,,,,,,,,,,,,,,,,76554.109375,,178512.09375
1180/790.5911mz/9.99min,,,,,,,3653371.5,,,,,,,,359117.375,,,,,,,,,,1969382.875,,
1181/795.5459mz/9.98min,,,,,,,708279.125,,,,,,,,,,,,,,,,,,363353.09375,,
1185/319.2250mz/10.12min,74353.5625,,72492.828125,68250.8828125,,63259.4609375,,,64434.078125,63744.98828125,73235.140625,84721.0859375,,64231.49609375,73043.296875,,,74208.53125,63947.58984375,,,87140.71875,56903.01171875,,,,
1190/319.2250mz/10.21min,,,,72877.3671875,99462.2109375,,,,,,,,,,,91106.1875,,106604.0234375,,,,92110.0625,,,,,
1192/537.3805mz/10.31min,,,,,,,,,,,,,,,,,,,,,,,,38402.796875,104116.484375,,
1193/515.3673mz/10.32min,,,,,,,,,,,,,,,,,,,,,,,,,180667.609375,,325467.5625
1194/493.3541mz/10.33min,,,,,,,,,,,,,,,,,,,,,,,,96800.5859375,229407.484375,,454383.28125
1195/471.3411mz/10.34min,,,,,,,,,,,,,,,,,,,,,,,,138203.546875,297355.59375,,568274.25
1196/440.8149mz/10.35min,,,,,,,,,,,,,,,,,,,,,,,,,113535.828125,,232061.8125
1197/449.3283mz/10.35min,,,,,,,,,,,,,,,,,,,,,,,,142416.8125,276499.3125,,656879.5
1199/418.8028mz/10.36min,,,,,,,,,,,,,,,,,,,,,,,,78327.3125,158885.25,,372165.53125
1200/427.3149mz/10.36min,,,,,,,,,,,,,,,,,,,,,,,,117556.5703125,236392.59375,,543456.0
1201/330.3375mz/10.35min,,,,94475.6328125,103570.59375,,,,,111945.4375,,,,,,,,99864.390625,,,,,,,,,
1207/792.5718mz/10.38min,,,,,,,,,,,,,,,,,,,,,,,,,257919.859375,,472679.875
1208/748.5435mz/10.38min,,,,,,,,,,,,,,,,,,,,,,,,254074.84375,495815.78125,,926055.1875
1209/704.5162mz/10.39min,,,,,,,,,,,,,,,,,48379.63671875,,,,65283.51953125,,,306047.375,627891.0625,,1120054.25
1210/660.4903mz/10.40min,,,,,,,,,,,,,,,,,,,,,,,,344765.6875,668573.25,,1266265.75
1211/616.4645mz/10.41min,,,,,,,,,,,,,,,,,67573.21875,,,,72377.828125,,,352331.875,709542.8125,,1319479.75
1213/335.2800mz/10.41min,,,,,,,,,,,,,,,,,,,,,,,,,,,437144.25
1214/572.4384mz/10.42min,,,,,,,,,,,,,,,,,,,,,82527.1875,115365.96875,,374857.75,683567.4375,,1334463.0
1215/396.3326mz/10.42min,,,,,,,,,,,,,,,212579.953125,194164.75,,,,,,213620.9375,,,209790.40625,,352147.0
1216/379.3061mz/10.42min,,,,,,,,,,,,,,,178839.65625,178080.109375,,,,,,202753.34375,,205468.0,197687.5625,,333223.65625
1217/528.4118mz/10.43min,82163.421875,,,93140.2421875,,,,72931.828125,,,,,,,,,,,,,104392.734375,143016.671875,,372728.0,646977.5625,84263.7265625,1239869.875
1218/484.3853mz/10.43min,,,,,134867.734375,,213543.84375,,,,,,,,178929.421875,166970.578125,,146200.84375,,,,,,359458.6875,560101.8125,,1078419.5
1219/440.3592mz/10.43min,,,,,,,284558.28125,,,,,,,,269417.40625,233991.1875,,,,,,265012.5,,329522.90625,432011.375,,791425.5
1224/298.3474mz/10.57min,1972033.75,,,2137444.5,2125934.75,,,2027612.5,,,,,,,1917112.875,2133712.75,,,,,,,,,,,2033823.25
1229/848.6329mz/10.60min,,,,,,,1083074.5,,,,,,,,,,,,,,,,,,627290.875,,
1238/500.3439mz/10.70min,,,,,,,,,,,,,,,,,,,,,,,,,137754.546875,,332989.9375
1239/522.3570mz/10.71min,,,,,,,,,,,,,,,,,,,,,,,,,152490.6875,,347289.84375
1240/544.3704mz/10.72min,,,,,,,,,,,,,,,,,,,,,,,,,142556.796875,,329647.8125
1241/566.3830mz/10.73min,,,,,,,,,,,,,,,,,,,,,,,,,94506.3671875,,208905.28125
1244/Spectral Match to Phthalic anhydride from NIST14/149.0237mz/10.91min,,,,,,,,,,,,,,,,,,,,,,311099.40625,,,,,
1252/478.3492mz/11.11min,,,,,,,,,,,,,,,,,,,,,,,,,95045.1015625,,218061.375
1256/453.8425mz/11.16min,,,,,,,537625.25,,,,,,,,,,,,,,,,,,413269.03125,,
1258/806.5863mz/11.16min,,,,,,,,,,,,,,,,,,,,,,,,,77668.765625,,145164.5
1259/Spectral Match to Benzyltetradecyldimethylammonium from NIST14/332.3320mz/11.17min,,,3344180.5,3322719.5,,,,3259469.25,,,,,,,2901589.0,,,,,3312618.25,,,,,3052536.75,3080754.5,3432326.5
1260/762.5598mz/11.19min,,,,,,,,,,,,,,,,,,,,,,,,38063.11328125,200876.875,,322293.3125
1261/718.5343mz/11.21min,,,,,,,,,,,,,,,,,,,,,,,,,237798.6875,,334316.4375
1262/674.5065mz/11.23min,,,,,,,,,,,,,,,,,,,,,,,,,266954.53125,,392084.90625
1263/630.4801mz/11.25min,,,,,,,,,,,,,,,,,,,,,,,,49370.72265625,245094.5,,403607.5
1264/586.4544mz/11.27min,,,,,,,,,,,,,,,,,,,,,,,,,235467.171875,,361652.34375
1265/542.4276mz/11.29min,,,,,,,,,,,,,,,,,,,,,,,,,176172.578125,,306253.65625
1266/498.4015mz/11.32min,,,,,,,,,,,,,,,,,,,,,,,,39832.7734375,155620.421875,,264176.9375
1267/284.3319mz/11.34min,1129042.375,2813075.0,1245841.875,1117691.625,1117684.375,1713015.625,,1184578.125,,1205471.875,,,,,1101758.25,,3328491.5,1967872.5,,,2840348.5,,,,1046588.875,1917389.875,1234608.125
1268/285.3353mz/11.34min,,375061.84375,,,,,,,,,,,,,,,518590.5,211698.21875,,,373643.9375,,,,,,
1269/637.7664mz/11.41min,,,,,,,,,,,,,,,,,,,,,,,,,87657.4375,,166968.640625
1270/638.1011mz/11.41min,,,,,,,,,,,,,,,,,,,,,,,,,87542.0,,186102.40625
1271/623.0914mz/11.42min,,,,,,,,,,,,,,,,,,,,,,,,,157807.609375,,240578.890625
1272/623.4257mz/11.42min,,,,,,,,,,,,,,,,,,,,,,,,,150359.5625,,237955.375
1274/608.4163mz/11.44min,,,,,,,,,,,,,,,,,,,,,,,,,222293.78125,,348895.96875
1275/608.7508mz/11.44min,,,,,,,,,,,,,,,,,,,,,,,,,181492.25,,322770.1875
1277/593.7408mz/11.46min,,,,,,,,,,,,,,,,,,,,,,,,87008.0234375,331983.625,,473385.1875
1279/594.0753mz/11.46min,,,,,,,,,,,,,,,,,,,,,,,,76409.15625,301362.3125,,420991.09375
1280/579.7340mz/11.48min,,,,,,,,,,,,,,,,,,,,,,,,,150556.65625,,275064.6875
1282/579.0654mz/11.48min,,,,,,,,,,,,,,,,,,,,,,,,115101.9296875,437129.40625,,563079.375
1283/579.3999mz/11.48min,,,,,,,,,,,,,,,,,,,,,,,,107864.5859375,386855.96875,,506408.8125
1284/565.0583mz/11.50min,,,,,,,,,,,,,,,,,,,,,,,,,185810.3125,,282489.53125
1287/564.3897mz/11.50min,,,,,,,,,,,,,,,,,,,,,,,,162038.8125,471477.65625,,772461.4375
1288/564.7241mz/11.50min,,,,,,,,,,,,,,,,,,,,,,,,147130.71875,417142.5,,696822.8125
1289/550.3828mz/11.52min,,,,,,,,,,,,,,,,,,,,,,,,,229637.1875,,365030.15625
1290/549.7143mz/11.52min,,,,,,,,,,,,,,,,,,,,,,,,222914.671875,640419.0,,951096.9375
1291/550.0486mz/11.52min,,,,,,,,,,,,,,,,,,,,,,,,184292.03125,535107.6875,,757430.625
1293/535.7072mz/11.54min,,,,,,,,,,,,,,,,,,,,,,,,,279690.75,,416228.78125
1294/536.6903mz/11.54min,,,,,,,,,,,,,,,,,,,,,,,,,194179.796875,,300868.375
1297/535.0386mz/11.54min,,,,,,,,,,,,,,,,,,,,,,,,273083.5,775820.9375,,1050725.875
1298/535.3729mz/11.54min,,,,,,,,,,,,,,,,,,,,,,,,215374.125,659231.6875,,910110.75
1299/520.3631mz/11.56min,,,,,,,,,,,,,,,,,,,,,,,,323213.96875,936119.9375,,1231399.625
1300/520.6974mz/11.56min,,,,,,,,,,,,,,,,,,,,,,,,225064.859375,747864.3125,,1005443.625
1301/521.0317mz/11.57min,,,,,,,,,,,,,,,,,,,,,,,,,286641.0,,453383.71875
1302/522.0147mz/11.57min,,,,,,,,,,,,,,,,,,,,,,,,,206190.34375,,299288.09375
1303/771.5287mz/11.57min,,,,,,,,,,,,,,,,,,,,,,,,,255117.265625,,361281.1875
1304/506.3562mz/11.58min,,,,,,,,,,,,,,,,,,,,,,,,,323212.9375,,439383.25
1305/507.3393mz/11.58min,,,,,,,,,,,,,,,,,,,,,,,,,282321.34375,,348430.75
1306/749.5148mz/11.58min,,,,,,,,,,,,,,,,,,,,,,,,,455341.96875,,612207.4375
1308/505.6876mz/11.58min,,,,,,,,,,,,,,,,,,,,,,,,344869.125,1004817.8125,,1316785.375
1309/506.0220mz/11.58min,,,,,,,,,,,,,,,,,,,,,,,,267693.59375,770190.875,,970001.6875
1311/492.9986mz/11.61min,,,,,,,,,,,,,,,,,,,,,,,,,204549.921875,,262976.25
1313/491.0122mz/11.61min,,,,,,,,,,,,,,,,,,,,,,,,335594.15625,872226.75,,1235520.25
1314/491.3461mz/11.61min,,,,,,,,,,,,,,,,,,,,,,,,259126.40625,615160.3125,,923607.375
1315/727.5014mz/11.61min,,,,,,,,,,,,,,,,,,,,,,,,250901.96875,816456.875,,1040604.625
1316/492.6642mz/11.61min,,,,,,,,,,,,,,,,,,,,,,,,,291599.96875,,380517.25
1317/728.0028mz/11.61min,,,,,,,,,,,,,,,,,,,,,,,,,564826.125,,815417.125
1319/298.3474mz/11.63min,343245.09375,,354047.84375,367811.28125,373152.84375,368581.09375,329263.9375,416232.53125,,418920.21875,422785.375,376661.78125,,386925.65625,374581.375,453570.125,389862.21875,,,,392539.65625,,,,,,
1322/476.6711mz/11.63min,,,,,,,,,,,,,,,,,,,,,,,,,372702.375,,540454.25
1323/477.9891mz/11.63min,,,,,,,,,,,,,,,,,,,,,,,,,273633.8125,,314373.75
1324/478.3234mz/11.63min,,,,,,,,,,,,,,,,,,,,,,,,,206188.4375,,213162.875
1325/707.9656mz/11.63min,,,,,,,,,,,,,,,,,,,,,,,,,221563.0,,245760.03125
1326/705.4882mz/11.63min,,,,,,,,,,,,,,,,,,,,,,,,650968.0,1815963.5,,2163854.0
1327/685.9523mz/11.65min,,,,,,,,,,,,,,,,,,,,,,,,183804.625,450687.875,,578924.875
1328/683.4750mz/11.66min,,,,,,,,,,,,,,,,,,,,,,,,1309684.625,3377475.25,,3884550.25
1329/661.4618mz/11.67min,,,,,,,,,,,,,,,,,,,,,,,,1997411.625,5194248.5,,6995706.0
1330/663.9390mz/11.68min,,,,,,,,,,,,,,,,,,,,,,,,390805.6875,986623.125,,1333799.125
1331/664.4410mz/11.68min,,,,,,,,,,,,,,,,,,,,,,,,249956.953125,706711.375,,953282.0
1333/652.9488mz/11.68min,,,,,,,,,,,,,,,,,,,,,,,,,431761.9375,,627636.6875
1335/630.9355mz/11.70min,,,,,,,,,,,,,,,,,,,,,,,,259031.59375,915778.375,,1214085.0
1336/639.4487mz/11.70min,,,,,,,,,,,,,,,,,,,,,,,,3023524.5,7656494.5,,1.0218862E7
1337/641.9260mz/11.70min,,,,,,,,,,,,,,,,,,,,,,,,652036.9375,1422714.875,,1936922.625
1339/649.9131mz/11.70min,,,,,,,,,,,,,,,,,,,,,,,,,561567.4375,,689972.3125
1341/627.9003mz/11.72min,,,,,,,,,,,,,,,,,,,,,,,,,665875.125,,967301.8125
1343/617.4358mz/11.72min,,,,,,,,,,,,,,,,,,,,,,,,4750844.5,1.0585061E7,,1.2996649E7
1344/619.9131mz/11.72min,,,,,,,,,,,,,,,,,,,,,,,,947995.875,1897074.375,,2356914.5
1346/608.9227mz/11.72min,,,,,,,,,,,,,,,,,,,,,,,,,1256099.375,,1867219.0
1348/578.3978mz/11.75min,,,,,,,,,,,,,,,,,,,,,,,,,785631.5,,1253902.875
1349/605.8878mz/11.75min,,,,,,,,,,,,,,,,,,,,,,,,,910344.8125,,950579.125
1350/586.9094mz/11.75min,,,,,,,,,,,,,,,,,,,,,,,,800942.0,2052531.0,,3149607.75
1351/595.4229mz/11.75min,,,,,,,,,,,,,,,,,,,,,,,,6787207.0,1.2619998E7,,1.6797688E7
1352/597.9004mz/11.75min,,,,,,,,,,,,,,,,,,,,,,,,1304594.5,2520401.5,,3303603.25
1354/556.3843mz/11.78min,,,,,,,,,,,,,,,,,,,,,,,,,1047835.4375,,1851986.5
1355/1128.7851mz/11.78min,,,,,,,,,,,,,,,,,,,,,,,,,872893.625,,1396997.125
1356/564.8961mz/11.78min,,,,,,,,,,,,,,,,,,,,,,,,1076978.875,3350780.5,,4710670.0
1357/575.8873mz/11.78min,,,,,,,,,,,,,,,,,,,,,,,,1794347.25,3189482.5,,3864484.0
1359/573.4096mz/11.78min,,,,,,,,,,,,,,,,,,,,,,,,9007944.0,1.6176503E7,,2.0459532E7
1363/1084.7576mz/11.80min,,,,,,,,,,,,,,,,,,,,,,,,,1759473.375,,1745200.125
1364/561.8611mz/11.80min,,,,,,,,,,,,,,,,,,,,,,,,862177.1875,,,1193926.625
1365/551.8976mz/11.80min,,,,,,,,,,,,,,,,,,,,,,,,6834897.0,1.1556517E7,,
1366/553.8740mz/11.80min,,,,,,,,,,,,,,,,,,,,,,,,2328840.25,4081850.5,,4337210.5
1367/551.3963mz/11.80min,,,,,,,,,,,,,,,,,,,,,,,,1.1846338E7,2.036325E7,,2.5804626E7
1369/534.3706mz/11.80min,,,,,,,,,,,,,,,,,,,,,,,,,1802230.25,,2536891.0
1370/542.8828mz/11.80min,,,,,,,,,,,,,,,,,,,,,,,,1810570.375,5074859.5,,7257082.0
1371/512.3571mz/11.83min,,,,,,,,,,,,,,,,,,,,,,,,798322.875,2274744.0,,3474057.75
1372/520.8695mz/11.83min,,,,,,,,,,,,,,,,,,,,,,,,2808760.5,7327266.5,,9625353.0
1373/531.8613mz/11.83min,,,,,,,,,,,,,,,,,,,,,,,,2924655.25,4226982.5,,4998408.0
1374/1040.7311mz/11.83min,,,,,,,,,,,,,,,,,,,,,,,,780049.375,2542546.0,,3378335.25
1375/529.3831mz/11.83min,,,,,,,73684.34375,,,,,,,,,,125452.390625,,,,,,,1.445995E7,2.3582222E7,,2.854641E7
1381/510.3497mz/11.86min,,,,,,,,,,,,,,,,,,,,,,,,,2412001.0,,2862980.5
1382/507.3699mz/11.86min,,,,,81764.7265625,,135251.765625,,,,,,,,,,273239.0625,,,,242059.65625,99244.0546875,,1.6169178E7,2.8933044E7,,3.0820788E7
1383/490.3440mz/11.86min,,,,,,,,,,,,,,,,,,,,,,,,1004830.4375,3392505.75,,4511396.0
1384/498.8565mz/11.86min,,,,,,,,,,,,,,,,,,,,,,,,4058914.5,1.0568203E7,,1.3461743E7
1385/509.8484mz/11.86min,,,,,,,,,,,,,,,,,,,,,,,,3437120.25,5616455.5,,5586177.0
1386/996.7052mz/11.86min,,,,,,,,,,,,,,,,,,,,,,,,1935274.5,5193486.5,,5696848.5
1390/468.3303mz/11.89min,,,,,,,,,,,,,,,,,,,,,,,,,4267541.0,,5676756.5
1391/485.3569mz/11.89min,,,,,125925.609375,,200789.5625,,,,,,,,,,447260.09375,,,,401012.0,185519.203125,,1.7954646E7,3.0843096E7,,3.0534992E7
